name,lat,lon
Åbanken (Assens Kommune),55.2643888081331,10.120325829593
Højrupvej (Assens Kommune),55.2524844000645,10.1346065965612
Højrupvej (Assens Kommune),55.2533734054345,10.1346791236383
Vestfyns Gymnasium (Assens Kommune),55.2718565590987,10.1085261763858
Glamsbjerg Gl. Station (Assens Kommune),55.2779010155606,10.103956020181
Glamsbjerg Friskole (Assens Kommune),55.283357297829,10.1107360231247
Glamsbjerg Hotel (Assens Kommune),55.2784757437231,10.104995257023
Glamsdalen (Assens Kommune),55.2700843095649,10.1136708881323
Glamsdalen (Assens Kommune),55.2699698928593,10.1143917071691
Faaborgvej / Glamsdalen (Assens Kommune),55.2694689833677,10.1131500102867
Faaborgvej / Glamsdalen (Assens Kommune),55.2695307258173,10.1132776523458
Dolevej / Gummerup (Assens Kommune),55.2597405610713,10.129337389124
Dolevej / Gummerup (Assens Kommune),55.2589348450577,10.1299754160895
Dærupvej / Nørregade (Assens Kommune),55.2809245286785,10.1015208954854
Dærupvej / Nørregade (Assens Kommune),55.2806997781141,10.1015304164769
Gravene (Assens Kommune),55.2837267047152,10.0957098608047
Gravene (Assens Kommune),55.2837378075303,10.0954739917416
Grønnevej (Assens Kommune),55.2761741911496,10.1070879979606
Grønnevej (Assens Kommune),55.2761452401614,10.1073075805891
Bregnebjergvej / Turupvej (Assens Kommune),55.3191985072806,10.0368038299173
Bregnebjergvej / Turupvej (Assens Kommune),55.3189375563462,10.0368442961679
Vedtofte (Assens Kommune),55.3081216066578,10.0500795187703
Vedtofte (Assens Kommune),55.3082196231905,10.0501766361598
Ørsted (Assens Kommune),55.3324534898023,10.0504864263921
Ørsted (Assens Kommune),55.3315888175947,10.0507157736302
Holtevej (Assens Kommune),55.2735002697976,10.1398493196948
Holtevej (Assens Kommune),55.2737923411107,10.1403299199358
Mosemarksvej (Assens Kommune),55.2408040512352,9.99199880357058
Mosemarksvej (Assens Kommune),55.2406203553021,9.99138084727167
Prinsevej (Assens Kommune),55.2412465847017,9.98395708198041
Prinsevej (Assens Kommune),55.2411988714324,9.98430191927527
Ravnekærvej (Assens Kommune),55.2424071156093,9.97933012033366
Ravnekærvej (Assens Kommune),55.2422701989973,9.97959413763222
Rybergsvej (Assens Kommune),55.2447974201431,9.96807945126332
Rybergsvej (Assens Kommune),55.2447908050026,9.96778043242264
Ebberup (Assens Kommune),55.2435432038258,9.9732395069295
Ebberup (Assens Kommune),55.2434597071263,9.97356777322248
Gamtoftevej (Assens Kommune),55.2620412820625,9.97949830759535
Gamtoftevej (Assens Kommune),55.2618660401982,9.98229502920788
Kirke Søbyvej (Assens Kommune),55.2634801368288,10.0156654162245
Kirke Søbyvej (Assens Kommune),55.2639778488121,10.0174091882244
Sø Søbyvej (Assens Kommune),55.268092245576,10.0251003920409
Sø Søbyvej (Assens Kommune),55.2682925359135,10.0269312462272
Søren Nordbys Vej (Assens Kommune),55.262718147335,9.96900300105448
Søren Nordbys Vej (Assens Kommune),55.2624011683314,9.97044302869083
Thinggyden (Assens Kommune),55.2622019232841,10.0039721926705
Thinggyden (Assens Kommune),55.2620169700346,10.0056985150121
Vrangstrupgyden (Assens Kommune),55.2640301116599,9.95532803813545
Vrangstrupgyden (Assens Kommune),55.2635359211756,9.95761374620789
Odensevej 121 (Assens Kommune),55.2619803141412,9.99150352307237
Odensevej 121 (Assens Kommune),55.2618127503784,9.99000441716146
Voldtofte (Assens Kommune),55.2390314033,10.0709524292721
Voldtofte (Assens Kommune),55.2389481968733,10.0712175560515
Spangevej (Assens Kommune),55.2245392529806,10.1323018711091
Spangevej (Assens Kommune),55.2246161730258,10.1327285417047
Akkerupvej (Assens Kommune),55.223266445022,10.1261187480675
Akkerupvej (Assens Kommune),55.223184425298,10.1262422003928
Haarby Kirke (Assens Kommune),55.2222258173794,10.1141730391426
Haarby Kirke (Assens Kommune),55.2220246286341,10.113570032585
Syrenvej (Assens Kommune),55.2210617319995,10.1322659951462
Syrenvej (Assens Kommune),55.2204617627996,10.1330035210207
Algade / Linien (Assens Kommune),55.2238833274755,10.1245168684347
Landø / Linien (Assens Kommune),55.2287407818782,10.127908623985
Landø / Linien (Assens Kommune),55.2294453123907,10.1284946093492
Haastrupvej (Assens Kommune),55.1978992497943,10.1566052308218
Stationsvej (Assens Kommune),55.1942285727751,10.1541895205031
Stationsvej (Assens Kommune),55.1943720244559,10.1542250885369
Haastrupvej (Assens Kommune),55.1976095180011,10.1568325002489
Jordløse Møllevej (Assens Kommune),55.202339917839,10.1574253218937
Jordløse Møllevej (Assens Kommune),55.2022126471821,10.1575787592168
Strandbyvej (Assens Kommune),55.1832420898345,10.1537305710244
Strandbyvej (Assens Kommune),55.1831056908225,10.1538993891105
Landevejen 71 (Assens Kommune),55.1906386364152,10.1527347991742
Landevejen 71 (Assens Kommune),55.1903219585999,10.1529612777058
Skelhusevej (Assens Kommune),55.3610955656948,10.1633628345282
Skelhusevej (Assens Kommune),55.3609778726175,10.1634540371731
Smedevej (Assens Kommune),55.345433512934,10.1810071943051
Smedevej (Assens Kommune),55.3457908921057,10.1812228363317
Teglværksvej / Tommerup (Assens Kommune),55.3481067869652,10.1805663196735
Teglværksvej / Tommerup (Assens Kommune),55.3478712230052,10.18076432945
Tommerup Hallen (Assens Kommune),55.3412615842326,10.1812299573497
Kirkevej (Assens Kommune),55.3533934865104,10.1802977592854
Kirkevej (Assens Kommune),55.3529902700491,10.1811059408936
Magtenbøllevej (Assens Kommune),55.3868715205631,10.177174568538
Magtenbøllevej (Assens Kommune),55.3869810165904,10.1816610897726
Odensevej 128 (Assens Kommune),55.3872312804527,10.1873673950231
Odensevej 135 (Assens Kommune),55.3871992704078,10.1878873824076
Magtenbøllevej (Assens Kommune),55.3658864864107,10.1518594231305
Magtenbøllevej (Assens Kommune),55.3656795557291,10.1518849679752
Skalbjerg (Assens Kommune),55.3688868206171,10.1452878863943
Skalbjerg (Assens Kommune),55.3675720044802,10.1465437375866
Skallebølle (Assens Kommune),55.3875126385633,10.1944639157344
Skallebølle (Assens Kommune),55.3874286117104,10.1966241150836
Havelundvej (Assens Kommune),55.3868721055221,10.1592415871722
Havelundvej (Assens Kommune),55.3866016854517,10.1612227079728
Røverskoven (Assens Kommune),55.3895636892484,10.1172319157043
Skovsby (Assens Kommune),55.4059079551795,10.1665427067938
Skovsby (Assens Kommune),55.4059110644072,10.167158751834
Kelstrupvej (Assens Kommune),55.3974352418582,10.1521608629607
Kelstrupvej (Assens Kommune),55.397282216168,10.1521879922502
Tværvej (Assens Kommune),55.386142055137,10.1326212318474
Tværvej (Assens Kommune),55.3857125727101,10.1324195298164
Bakkevej (Assens Kommune),55.3867790172018,10.1239729374625
Bakkevej (Assens Kommune),55.3866714979158,10.1239383159
Vissenbjerg Kirke (Assens Kommune),55.385719858793,10.129688836389
Vissenbjerg Kirke (Assens Kommune),55.3855224409133,10.1306303372086
Fuglebakken / Østergade (Assens Kommune),55.3857270010484,10.1434224877101
Fuglebakken / Østergade (Assens Kommune),55.3854885627065,10.1429736140804
Odensevej / Østergade (Assens Kommune),55.3873342721434,10.1473996378586
Odensevej / Østergade (Assens Kommune),55.3871560720548,10.1472366162319
Bogensevej 190 (Assens Kommune),55.3446597018721,10.0470406656049
Bogensevej 190 (Assens Kommune),55.3435613074968,10.0472797566675
Korsgade (Assens Kommune),55.3813837032221,10.0495416103149
Korsgade (Assens Kommune),55.3813559374301,10.0496355770832
Vestergade / Bredgade (Assens Kommune),55.3778475440718,10.0469228189674
Vestergade / Bredgade (Assens Kommune),55.3780874191802,10.0472448015522
Indre Ringvej (Assens Kommune),55.3803882897941,10.0576436470703
Indre Ringvej (Assens Kommune),55.3802471336348,10.0573399989147
Aarupskolen (Assens Kommune),55.3741830657093,10.0456424880007
Aarupskolen (Assens Kommune),55.3741373342023,10.0457359665699
Skydebjerg (Assens Kommune),55.3622466843957,10.0459272760869
Skydebjerg (Assens Kommune),55.362325924254,10.0461186787217
Aarup Station (Assens Kommune),55.382827693269,10.053005033413
Aborgvej (Assens Kommune),55.2958864704413,9.93801278321215
Aborgvej (Assens Kommune),55.2958306265313,9.93826345802395
Aborg / Bystævnevej (Assens Kommune),55.2873107914413,9.92540258661005
Aborg / Bystævnevej (Assens Kommune),55.2877958838952,9.92661059235468
Mygindvej (Assens Kommune),55.3076748409418,9.94523858359074
Mygindvej (Assens Kommune),55.3073773693339,9.94535754182013
Salbrovadskolen (Assens Kommune),55.3212152514195,9.93968242102889
Sandager (Assens Kommune),55.3259746881041,9.93777755328037
Sandager (Assens Kommune),55.3258122371687,9.93786828607453
Turup (Assens Kommune),55.301722556348,9.99432172686503
Turup (Assens Kommune),55.3015553093416,9.99389224317434
Stubberup (Assens Kommune),55.3508361188403,9.93827038352897
Fjellerupvej (Assens Kommune),55.4225335267625,10.0324941905545
Fjellerupvej (Assens Kommune),55.4223790597733,10.0326955604615
Gelstedvej (Assens Kommune),55.4167321794982,10.048946302983
Gelstedvej (Assens Kommune),55.4166738929335,10.0484076349024
Gribsvad (Assens  Kommune),55.4119624778935,10.062246422092
Gribsvad (Assens  Kommune),55.4114863777193,10.063260368505
Rørup Mark (Assens  Kommune),55.4251957477379,10.0247421020707
Stenbæksholm,55.2141092784612,11.7094346218609
Stenbæksholm,55.2145833686668,11.7119667770108
Espens Vænge,55.6461247936985,12.2938512869743
Stevns Kommune,55.3122794283632,12.3877667454352
"Glumsø, Søvænget",55.3539499702671,11.6891144207654
"Glumsø, Storegade 22",55.354063964923,11.6884279192379
Valdemarsvej (Lolland),54.8388247362994,11.1774695086913
Ole Kirks Allé,54.8384748211152,11.1618455601506
Søndersøvej (Assens  Kommune),55.3852267008708,10.1324845723291
Søndersøvej (Assens  Kommune),55.3851996024264,10.1324995832744
Stormarks Alle 30,54.8384176169266,11.1584941128542
Skolevej (Lolland),54.8385206029861,11.1633119592624
Haarby Rutebilstation ank. (Assens  Kommune),55.2245476920348,10.1216585446932
Friheden (Lolland),54.8386535858016,11.1674461872033
Støvvasen,54.9805298499451,12.2783700443972
Enehøjevej,54.8333804902551,11.1090959925036
Riddersborgvej,54.8336064752254,11.1172830189929
Stubbekøbing Skole (Guldborgsund),54.8892084704258,12.0383486093741
Stubbekøbing Skole (Guldborgsund),54.8886306310328,12.0384454565989
Stubbekøbingvej / Tingstedvej,54.784136956854,11.9049825660041
Stubbekøbingvej / Tingstedvej,54.7841812179311,11.9061368874588
Stubbekøbingvej 238,54.7916403816833,11.953147069392
Stubbekøbingvej 265,54.7889817872736,11.9382352252592
Agernæs (Assens  Kommune),55.1922357802646,9.98816808376879
Agernæs (Assens  Kommune),55.1922246320088,9.98843485541182
Brunshuse (Assens  Kommune),55.1994021695729,10.0030829405417
Brunshuse (Assens  Kommune),55.1988103386998,10.0029266626976
Brydegård (Assens  Kommune),55.2074255803282,9.9945001594963
Brydegård (Assens  Kommune),55.2073863104392,9.99490776183348
Haarby / Bøgevej (Assens  Kommune),55.2132990743518,10.11744430932
Haarby / Bøgevej (Assens  Kommune),55.2131607096658,10.1178333616475
Dreslette Kirke (Assens  Kommune),55.226511738311,10.0367659462281
Dreslette Kirke (Assens  Kommune),55.226287523639,10.036712948598
Fuglebakken / Vagtelvænget (Assens  Kommune),55.2733822418695,9.90859827127636
Helnæs Brugs (Assens  Kommune),55.1413713872974,10.0198101489277
Helnæs Brugs (Assens  Kommune),55.1413203653415,10.0194636957314
Haarby  Skole (Assens  Kommune),55.2223427847876,10.1229799434666
Jordløse Friskole (Assens  Kommune),55.2012109512002,10.1589638264319
Jordløse Møllevej (Assens  Kommune),55.2002640337215,10.1790007691831
Jordløse Møllevej (Assens  Kommune),55.1992570418111,10.1790495758283
Koppelhuset (Assens  Kommune),55.2218317914345,10.0053763733055
Koppelhuset (Assens  Kommune),55.2217182272493,10.0049805015447
Korsvang / Hejrevænget (Assens  Kommune),55.2714405959543,9.91108805386891
Lindhovedvej / Fyret (Assens  Kommune),55.1329459835625,9.98877350037851
Mullerødvej / Højtofte (Assens  Kommune),55.1956406229265,10.0475265073251
Mullerødvej / Højtofte (Assens  Kommune),55.1952855532819,10.047014468448
Nellemose (Assens  Kommune),55.1901571004732,10.0755941677876
Nellemose (Assens  Kommune),55.1896778716666,10.075926827738
Nørregade / Østergade (Assens  Kommune),55.270410773784,9.90091256664425
Ryet (Assens  Kommune),55.1350799062227,10.0145203325019
Saltofte (Assens  Kommune),55.2455980127379,9.92628947292952
Saltofte (Assens  Kommune),55.2455613570519,9.92638299829525
Sarup (Assens  Kommune),55.2098570411113,10.0815629588372
Sarup (Assens  Kommune),55.2088532831211,10.0812528668057
Silkehusvej (Assens  Kommune),55.2372790838321,10.1509068384167
Silkehusvej (Assens  Kommune),55.237036508939,10.1508998323365
Akkerupvej (Assens  Kommune),55.2272666739754,10.1642965776801
Skallebjergvej (Assens  Kommune),55.2271913499781,10.1646560015489
Stubbekøbingvej 344,54.7889077873948,11.9379498111831
Skelvej / Lægehuset (Assens  Kommune),55.2724720943235,9.89922780595174
Skårup (Assens  Kommune),55.2151217487302,10.0550482732723
Skårup (Assens  Kommune),55.2148643209575,10.0546799558384
Dreslette Skole (Assens  Kommune),55.2103584787128,10.0340986887532
Strandbakken / P-Plads (Assens  Kommune),55.1332802865642,10.0393206706689
Strandby (Assens  Kommune),55.2015252673113,10.1165960457803
Strandby (Assens  Kommune),55.2012591853658,10.1162115007218
Toftevej (Assens  Kommune),55.2713236439358,9.89285874000161
Toftevej / Bankgyden (Assens  Kommune),55.2720272103924,9.89617992875709
Torø Huse (Assens  Kommune),55.2458591188245,9.89735288348611
Torø Huse (Assens  Kommune),55.2456964645889,9.89747505662376
Trunderup (Assens  Kommune),55.2188516114793,10.1805563385028
Trunderup (Assens  Kommune),55.2186940010582,10.1801272469126
Trunderupvej (Assens  Kommune),55.2223156321831,10.1375523503867
Willemoescentret (Assens  Kommune),55.268584282139,9.90121747619477
"Vestenborgparken, Nordre Kirkegård",54.7790345306207,11.8734931003396
"Vestenborgparken, Nordre Kirkegård",54.7793495490759,11.8738576367495
"Stubberup, Pyntevænget",54.8101799637762,11.8707391826893
Solevadvej / Borrebyvej (Assens  Kommune),55.3160643134186,10.2920794236196
Taastrup st (bus),55.6511104963026,12.3003601781947
"Stubberup, Pyntevænget",54.8106140942293,11.870629892166
Nårup Bjerge (Assens  Kommune),55.2983363746755,10.1733703713159
Vesterlaugsvej / Brylle (Assens Kommune),55.3214568067239,10.2346825387806
Vissenbjerg Skole (Assens  Kommune),55.3886086445657,10.1340967550691
Hesbjerghuse (Assens  Kommune),55.3935776682839,10.131239148685
Koelbjerg (Assens  Kommune),55.3994983448952,10.1372035634937
Koelbjergvej (Assens  Kommune),55.4130850040919,10.1478773478995
Andebølle (Assens  Kommune),55.414511307167,10.1190575077919
Andebølle Forsamlingshus (Assens  Kommune),55.4197508782181,10.1111165138933
Andebøllevej / Roldvej (Assens  Kommune),55.4234273641259,10.0920378826599
Roldvej / Luhøjvej (Assens  Kommune),55.4187713111468,10.0921621907732
Sct. Knuds Sten (Assens  Kommune),55.4063110713594,10.0795783876403
Sortenkjær (Assens  Kommune),55.4000290001653,10.0927980664199
Gadsbølle (Assens  Kommune),55.4068475320351,10.1070270350564
Gadsbøllevej / Middelfartvej (Assens  Kommune),55.3928447238879,10.1161403135092
Årupvej / Smedegyden (Assens  Kommune),55.3948042868433,10.0921960498117
Årupvej 41 (Assens  Kommune),55.3885232441692,10.0810196574827
Assenbøllevej (Assens  Kommune),55.3870860574374,10.0940828471027
Bred Kulturhus (Assens  Kommune),55.3808436653973,10.1037278979498
Stationsvej / Mosevej (Assens  Kommune),55.3732618693712,10.1044163072533
Magtenbølle (Assens  Kommune),55.377135788508,10.1728451827168
Odensevej / Søndersøvej (Assens  Kommune),55.3896557702229,10.1364947970929
Grøftebjergvej / Andebøllevej (Assens  Kommune),55.4128408434791,10.1258027198396
Himmelstrupvej (Assens  Kommune),55.4108434477858,10.1530722946637
Andebøllevej / Søndersøvej (Assens  Kommune),55.4035856278463,10.1593833543023
Skovsbyvej (Assens  Kommune),55.4043703831781,10.186254558153
Skallebølle / Kelstrupvej (Assens  Kommune),55.3890452188566,10.1958046519518
Tommerupvej / Dyredvej (Assens  Kommune),55.3717526739941,10.1849786274817
Skyttecentret (Assens  Kommune),55.3813882876123,10.1921642844931
Tommerupvej / Odensevej (Assens  Kommune),55.3870357598782,10.1954440717924
Skallebølle skole (Assens  Kommune),55.3916114462809,10.185130463334
Søndersøvej / Odensevej (Assens  Kommune),55.3899142850615,10.1376862554079
Kelstrupvej / Hestehavevej (Assens  Kommune),55.396239037983,10.1646000148226
Søndersøvej / Odensevej (Assens  Kommune),55.3903487760378,10.1383144407804
Kelstrupvej / Hestehavevej (Assens  Kommune),55.3961619035189,10.1651503895627
Tommerupvej / Odensevej (Assens  Kommune),55.3870021384369,10.1952062645201
Skallebølle / Kelstrupvej (Assens  Kommune),55.3889634378044,10.1958969056619
Skovsbyvej (Assens  Kommune),55.4044153026513,10.1862559037778
Andebøllevej / Søndersøvej (Assens  Kommune),55.4036759166576,10.1593386193549
Himmelstrupvej (Assens  Kommune),55.4110918197575,10.1524634956421
Grøftebjergvej / Andebøllevej (Assens  Kommune),55.4127969404928,10.1256908968973
Hesbjerghuse (Assens  Kommune),55.3930528623829,10.1306557777349
Odensevej / Søndersøvej (Assens  Kommune),55.389214285467,10.1385502260964
Magtenbøllevej (Assens  Kommune),55.3866915630419,10.1790635470736
Magtenbølle (Assens  Kommune),55.3772915428671,10.1725341454447
Bredgade / Mejerivej (Assens  Kommune),55.3739283533969,10.1012629310546
Teglværksvej (Assens  Kommune),55.3674098056001,10.1223825092773
Teglværksvej / Skovkrogen (Assens  Kommune),55.3650170856566,10.1429988567926
Børnenes Hus Skalbjerg (Assens  Kommune),55.3681158005764,10.1508354569057
Tommerup Skole (Assens  Kommune),55.3236840306702,10.200566025186
Verninge Skole (Assens  Kommune),55.2884661458143,10.1949832804237
Dyrehavegårdsvej (Assens  Kommune),55.3263225216897,10.1787838149315
Skovvej / Skovstrupvej (Assens  Kommune),55.3285548151376,10.1414920465633
Langsted (Assens  Kommune),55.2801543098583,10.1847520654493
Skovsbovej / Krengerupvej (Assens  Kommune),55.305695976407,10.1545570132423
Krengerupvej / Holtevej (Assens  Kommune),55.3068240653906,10.1368032548357
Nårup (Assens  Kommune),55.3060039677545,10.1542981432049
Grambovej Nr 28 (Assens  Kommune),55.3190924715184,10.1576726478036
Kivsmosevej Nr 11 (Assens  Kommune),55.3186144405475,10.1729291368918
Krengerupvej / Maevej (Assens  Kommune),55.306814220314,10.1814032685533
Hovløkkevej / Maevej (Assens  Kommune),55.3040645306202,10.2043842720189
Maevej / Krengerupvej (Assens  Kommune),55.29979056886,10.2130914175011
Holmehavegyden (Assens  Kommune),55.3153907092236,10.2176804593012
Kirkebjerg / Kastaniely (Assens  Kommune),55.3206070855839,10.2127499289087
Nørremarksvej (Assens Kommune),55.3347840736533,10.2167617014468
Tobovej / Nørremarksvej (Assens Kommune),55.3438531671861,10.2220069803942
Stærmosevej Nr 176 (Assens Kommune),55.3566676293233,10.2130318357018
Toftevej / Stærmosevej (Assens Kommune),55.3504244323756,10.2467186017995
Brunsegyden / Toftevej (Assens Kommune),55.3454892563571,10.2477462955343
Krybilyvej / Toftevej (Assens Kommune),55.3363665222099,10.2513853313131
Vesterlaugsvej Nr 39 (Assens Kommune),55.3074683725476,10.2334129288017
Vesterlaugsvej (Assens Kommune),55.2969839097075,10.2357809894031
Frankfrivej / Solevadvej (Assens Kommune),55.3016642849807,10.2570819478667
Hellevad / Birkevej (Assens Kommune),55.3046941641019,10.2578236711402
Birkevej Nr 25 (Assens Kommune),55.3180048958305,10.2480490792368
Hyldegårdsvej / Glentevej (Assens Kommune),55.3216069221538,10.2482095326772
Kildemaen / Ternevej (Assens Kommune),55.3204230402922,10.2549963428149
Brylle Skole (Assens Kommune),55.3287765547883,10.2422084394157
Gundestrupvej Nr 20 (Assens Kommune),55.3280101768339,10.2219607806541
Brunsegyden Nr 16 (Assens Kommune),55.3429450663054,10.2318975533289
Krybilyvej Nr 5 (Assens Kommune),55.3345696786718,10.2442973058222
Krybilyvej / Toftevej (Assens Kommune),55.3363665222099,10.2513853313131
Kildemaen / Ternevej (Assens Kommune),55.3209601252615,10.2552024321597
Hyldegårdsvej / Glentevej (Assens Kommune),55.3218396963209,10.2482956493715
Birkevej Nr 25 (Assens Kommune),55.3178257023261,10.2479961733921
Hellevad / Birkevej (Assens Kommune),55.3045972882907,10.2576315624999
Vesterlaugsvej (Assens Kommune),55.2970820951716,10.2358470434457
Solevadvej / Frankfrivej (Assens  Kommune),55.3012006920567,10.2567207385225
Hjelmerupvej (Assens  Kommune),55.2931092549692,10.2421176549075
Lundegårdsvej / Verninge (Assens  Kommune),55.2886681317245,10.2190982520229
Sydmarksvej / Gravergyden (Assens  Kommune),55.2843457812981,10.2136595543801
Irisvej / Sydmarksvej (Assens  Kommune),55.2907900367873,10.2108640940693
Nårup Bjerge (Assens  Kommune),55.298408701258,10.1733252530797
Skovsbovej / Krengerupvej (Assens  Kommune),55.3058632505473,10.1549242112685
Skovsbovej Nr 31 (Assens  Kommune),55.3026380919702,10.1548147527361
Grønnemosevej / Bregnemose (Assens  Kommune),55.2827908833336,10.1657164375923
Langsted (Assens  Kommune),55.2801086258377,10.1848294236326
Sydmarksvej / Gravergyden (Assens  Kommune),55.2842799205244,10.2139567081871
Lundegårdsvej / Verninge (Assens  Kommune),55.2887669552579,10.2191012812669
Hjelmerupvej (Assens  Kommune),55.2931159967666,10.2423383514264
Solevadvej / Borrebyvej (Assens  Kommune),55.3160182287026,10.2921882321181
Solevadvej / Frankfrivej (Assens  Kommune),55.301203841399,10.2572879183768
Kildegårdsvej (Guldborgsund),54.7673779262946,11.8481762161224
Ørsted / Chr. Richardtsvej (Assens  Kommune),55.331815006781,10.0567908897082
Orte Friskole (Assens  Kommune),55.3429111656624,10.0968069676078
Ladegårdsskov (Assens  Kommune),55.3634173358325,10.0848315844909
Pejrupvej Nr 8 (Assens  Kommune),55.3518202512354,10.1073838921636
Hestbjerglund / Pejrupvej (Assens  Kommune),55.3536605278562,10.1164888215202
Ladegårde Mark Nr 28 (Assens  Kommune),55.3588440500633,10.102815970522
Ladegårde Byvej (Assens  Kommune),55.3611858298419,10.0698625233857
Frøbjerg Vænge (Assens  Kommune),55.3409938132269,10.0789995761229
Frøbjergvej (Assens  Kommune),55.3362940267748,10.1287234494949
Kirkegyden / Frøbjergvej (Assens  Kommune),55.3357956515203,10.1075675097624
Orte Friskole (Assens  Kommune),55.3430801686994,10.0970008600963
Ladegårdsskov (Assens  Kommune),55.3641193686412,10.0847087954202
Lindebjerg Nr 32 (Assens  Kommune),55.3814148925568,10.0278872364794
Nedermarken / Ålykkevej (Assens  Kommune),55.3719846257608,10.0088962445011
Lunghøjvej / Hårevej (Assens  Kommune),55.3700097631348,9.96294476324869
Skovbakken (Assens  Kommune),55.3586684208525,9.95385150366255
Hjerupgyde / Engvej (Assens  Kommune),55.3504289397155,9.97760991936422
Bakkemose / Pindsende (Assens  Kommune),55.3465771568614,9.99169201530161
Ørsbjerg / Karlslundvej (Assens  Kommune),55.355253657019,10.0065148594151
Kerte Gl. Skole (Assens  Kommune),55.363204830934,9.98800587323405
Ørsbjeg / Karlslundvej (Assens  Kommune),55.3549764357745,10.0063500954988
Pindsende (Assens  Kommune),55.3467486560601,9.99270556803332
Hjerupgyde / Engvej (Assens  Kommune),55.350256592684,9.9778106985874
Hjerupvej / Skovbakken (Assens  Kommune),55.3584814661164,9.95362616671017
Lunghøjvej / Hårevej (Assens  Kommune),55.3712795100358,9.96488492064904
Snebærvej,54.7658689299537,11.8450537096899
Nedermarken / Åløkkevej (Assens  Kommune),55.3724193950753,10.0095700693313
Lindemarken Nr 32 (Assens  Kommune),55.3813340328769,10.0278851394795
Lærkeskolen (Assens  Kommune),55.4151197823757,10.0430902344227
Kielshøjvej / Kronborg (Assens  Kommune),55.3898973211889,10.0139778930669
Ålsbovej / Ålsbo (Assens  Kommune),55.4152577242166,10.0062391383884
Hækkebøllevej (Assens  Kommune),55.4060515493379,10.0505585788017
Gl. Etterup (Assens  Kommune),55.4181376821732,10.0620645811934
Paddesø (Assens  Kommune),55.4360303841839,10.0935870381414
Grønnemose / Skolevej (Assens  Kommune),55.416860518575,10.0528359696073
Dyrhøjvej / Kildemosevej (Assens  Kommune),55.3304111192767,10.0253843691315
Rybjergvej / Turupvej (Assens  Kommune),55.3114937105188,10.0254949074544
Vedtoftevej / Rybjergvej (Assens  Kommune),55.3098951880513,10.0402478310807
Halstedvej / Vedtoftevej (Assens  Kommune),55.3023971432956,10.0246931479659
Sognevej / Halstedvej (Assens  Kommune),55.3023945295672,10.0493453936972
Vistorpvej / Søllestedvej (Assens  Kommune),55.292302066561,10.0483703913527
Bogyden / Vistorpvej (Assens  Kommune),55.2867456688475,10.0135668404365
Søllestedvej (Assens  Kommune),55.2867115199241,10.036901607632
Stengelrisvej (Assens  Kommune),55.2898349815463,10.0478801795995
Koppenbjergvej (Assens  Kommune),55.2932933104401,10.0687911022139
Glamsbjergskolen (Assens  Kommune),55.275033010983,10.1090554276768
Bogyden / Vistorpvej (Assens  Kommune),55.2867355082123,10.0137082958256
"Erbovænget, Den Røde Skole",54.7631863366471,11.8413671712436
Basselund (Assens  Kommune),55.3407566849221,10.0473792034828
Chr. Richardtsvej (Assens  Kommune),55.3323218798089,10.0511608039935
Chr. Richardtsvej (Assens  Kommune),55.3313008511745,10.0570136629438
Præstegyden (Assens  Kommune),55.32981132696,10.0640043993281
Krengerup Slot (Assens  Kommune),55.310355969966,10.1173043247516
Vedtofte Kirke (Assens  Kommune),55.3081004737712,10.0494015142976
Vesemosegyden (Assens  Kommune),55.2254901966921,10.0799431884427
Voldtofte / Gadekæret (Assens  Kommune),55.2390522863733,10.0736895383052
Høed / Høedvej (Assens  Kommune),55.235303565877,10.049040584483
Kirkebjerg / Kappelvænget (Assens  Kommune),55.2413373406827,10.0693157668627
Th. Bangsvej / Langgade (Assens  Kommune),55.249105278195,10.0678882463757
Kirkesøbyvej / Langgade (Assens  Kommune),55.2537976115499,10.0667082204494
Køng Friskole (Assens  Kommune),55.2697390331132,10.1160536290727
Gummerup skole (Assens  Kommune),55.2589234885762,10.1273158384289
Bodebjergvej (Assens  Kommune),55.2526973549725,10.1084962734244
Krogen (Assens  Kommune),55.2560747130802,10.1282893734898
Højrupvej / Akkerupvej (Assens  Kommune),55.2482645994062,10.1609460422181
Højbjergvej / Højbjerg (Assens  Kommune),55.2685706604291,10.1604050486122
Holte Gl. Skole (Assens  Kommune),55.2770240460055,10.1483724625437
Holtevej / Holtegårdsvej (Assens  Kommune),55.2889292760616,10.1361027383046
Hjortholmvej / Holtevej (Assens  Kommune),55.2995829451337,10.1365804355565
Holtegårdsvej / Krengerupvej (Assens  Kommune),55.2926194355049,10.1199241415893
Toftevej / Glamsbjerg (Assens  Kommune),55.2684970027441,10.1063865395207
Langerod (Assens  Kommune),55.2698521162353,10.1426881377452
Stevns kommune,55.3127266306026,12.3878522075106
Troensevej,55.2077027206886,11.7661422165522
Assens Rutebilstation (Assens  Kommune),55.2690878749533,9.89137635061279
Ålsbo Bankevej (Assens  Kommune),55.4072296617453,10.012084186113
Odensevej / Dyregårdsvej (Assens Kommune),55.4021091228895,9.98547039320286
Tommerupvej,55.2080440775886,11.7621886208648
Albanivej / Lymbyvej (Assens  Kommune),55.2410021000017,9.97635446994336
Erholmvej (Assens  Kommune),55.3958309259545,10.0435769991176
Taastrup Nykirke (Høje Taastrup),55.6548707544051,12.3059563539327
Kørbergsgade,54.8320526028262,11.1418043885742
